scope,workload,size,platform_scope,holdout_session,metric,selected_platform,selected_configuration,selected_threads,oracle_platform,oracle_configuration,oracle_threads,selected_value,oracle_value,regret_pct,platform_match,configuration_match,within_1pct,within_2pct,within_5pct,within_10pct
cpu_threads,CONV2D,4,INTEL,3,energy,INTEL,10T,10,INTEL,10T,10,0.4105211444723618,0.4105211444723618,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,4,INTEL,3,edp,INTEL,10T,10,INTEL,20T,20,0.0010702105637519,0.0010321736709115,3.6851252761378905,True,False,False,False,True,True
cpu_threads,CONV2D,4,INTEL,4,runtime,INTEL,20T,20,INTEL,20T,20,0.002383088528436,0.002383088528436,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,4,INTEL,4,energy,INTEL,10T,10,INTEL,10T,10,0.410718193902439,0.410718193902439,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,4,INTEL,4,edp,INTEL,10T,10,INTEL,10T,10,0.0010222428271232,0.0010222428271232,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,4,INTEL,5,runtime,INTEL,20T,20,INTEL,20T,20,0.002598190415404,0.002598190415404,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,4,INTEL,5,energy,INTEL,10T,10,INTEL,10T,10,0.4157949948717948,0.4157949948717948,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,4,INTEL,5,edp,INTEL,10T,10,INTEL,10T,10,0.0010813364055933,0.0010813364055933,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,5,AMD,1,runtime,AMD,64T,64,AMD,64T,64,0.0028842134612068,0.0028842134612068,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,5,AMD,1,energy,AMD,64T,64,AMD,64T,64,0.7455774123563218,0.7455774123563218,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,5,AMD,1,edp,AMD,64T,64,AMD,64T,64,0.0021493773405235,0.0021493773405235,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,5,AMD,2,runtime,AMD,64T,64,AMD,64T,64,0.002938409998538,0.002938409998538,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,5,AMD,2,energy,AMD,64T,64,AMD,64T,64,0.7531291710526316,0.7531291710526316,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,5,AMD,2,edp,AMD,64T,64,AMD,64T,64,0.0022119276682846,0.0022119276682846,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,5,AMD,3,runtime,AMD,64T,64,AMD,64T,64,0.0027866285359116,0.0027866285359116,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,5,AMD,3,energy,AMD,64T,64,AMD,64T,64,0.7339086187845305,0.7339086187845305,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,5,AMD,3,edp,AMD,64T,64,AMD,64T,64,0.0020458425718897,0.0020458425718897,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,5,AMD,4,runtime,AMD,64T,64,AMD,64T,64,0.0028760647464183,0.0028760647464183,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,5,AMD,4,energy,AMD,64T,64,AMD,64T,64,0.7394387922636103,0.7394387922636103,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,5,AMD,4,edp,AMD,64T,64,AMD,64T,64,0.0021260925572406,0.0021260925572406,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,5,AMD,5,runtime,AMD,64T,64,AMD,64T,64,0.0028799458508522,0.0028799458508522,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,5,AMD,5,energy,AMD,64T,64,AMD,64T,64,0.7427797698863636,0.7427797698863636,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,5,AMD,5,edp,AMD,64T,64,AMD,64T,64,0.0021387264510902,0.0021387264510902,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,5,INTEL,1,runtime,INTEL,10T,10,INTEL,10T,10,0.0061804481687116,0.0061804481687116,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,5,INTEL,1,energy,INTEL,10T,10,INTEL,10T,10,0.9405640674846626,0.9405640674846626,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,5,INTEL,1,edp,INTEL,10T,10,INTEL,10T,10,0.0058172932858825,0.0058172932858825,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,5,INTEL,2,runtime,INTEL,10T,10,INTEL,10T,10,0.0063174054813664,0.0063174054813664,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,5,INTEL,2,energy,INTEL,8T,8,INTEL,10T,10,1.035304553691275,1.0198311335403727,1.5172531649613408,True,False,False,True,True,True
cpu_threads,CONV2D,5,INTEL,2,edp,INTEL,10T,10,INTEL,10T,10,0.0064414810911652,0.0064414810911652,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,5,INTEL,3,runtime,INTEL,10T,10,INTEL,10T,10,0.0063970872499999,0.0063970872499999,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,5,INTEL,3,energy,INTEL,8T,8,INTEL,8T,8,1.0133582843137252,1.0133582843137252,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,5,INTEL,3,edp,INTEL,10T,10,INTEL,10T,10,0.0064903628111922,0.0064903628111922,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,5,INTEL,4,runtime,INTEL,10T,10,INTEL,10T,10,0.0063015891024844,0.0063015891024844,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,5,INTEL,4,energy,INTEL,8T,8,INTEL,10T,10,1.0332531734693875,1.0183835745341616,1.4601177107582242,True,False,False,True,True,True
cpu_threads,CONV2D,5,INTEL,4,edp,INTEL,10T,10,INTEL,10T,10,0.0064095721963128,0.0064095721963128,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,5,INTEL,5,runtime,INTEL,10T,10,INTEL,10T,10,0.0063320920559006,0.0063320920559006,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,5,INTEL,5,energy,INTEL,10T,10,INTEL,8T,8,1.0173943726708077,0.9876250761589404,3.014230524365158,True,False,False,False,True,True
cpu_threads,CONV2D,5,INTEL,5,edp,INTEL,10T,10,INTEL,10T,10,0.0064295002829032,0.0064295002829032,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,6,AMD,1,runtime,AMD,32T,32,AMD,32T,32,0.0056583528483146,0.0056583528483146,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,6,AMD,1,energy,AMD,64T,64,AMD,64T,64,1.4377948554913296,1.4377948554913296,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,6,AMD,1,edp,AMD,64T,64,AMD,64T,64,0.0083725151444079,0.0083725151444079,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,6,AMD,2,runtime,AMD,32T,32,AMD,32T,32,0.0057589592947976,0.0057589592947976,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,6,AMD,2,energy,AMD,64T,64,AMD,64T,64,1.4253440755813953,1.4253440755813953,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,6,AMD,2,edp,AMD,64T,64,AMD,64T,64,0.0083092054083803,0.0083092054083803,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,6,AMD,3,runtime,AMD,32T,32,AMD,32T,32,0.0057522896522988,0.0057522896522988,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,6,AMD,3,energy,AMD,64T,64,AMD,64T,64,1.395515465714286,1.395515465714286,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,6,AMD,3,edp,AMD,64T,64,AMD,64T,64,0.0080501099989204,0.0080501099989204,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,6,AMD,4,runtime,AMD,32T,32,AMD,32T,32,0.0057471410751445,0.0057471410751445,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,6,AMD,4,energy,AMD,64T,64,AMD,64T,64,1.397657583815029,1.397657583815029,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,6,AMD,4,edp,AMD,64T,64,AMD,64T,64,0.0080940802625578,0.0080940802625578,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,6,AMD,5,runtime,AMD,32T,32,AMD,32T,32,0.0057542072267441,0.0057542072267441,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,6,AMD,5,energy,AMD,64T,64,AMD,64T,64,1.4056095578034682,1.4056095578034682,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,6,AMD,5,edp,AMD,64T,64,AMD,64T,64,0.0081720083071273,0.0081720083071273,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,6,INTEL,1,runtime,INTEL,20T,20,INTEL,20T,20,0.009657312264423,0.009657312264423,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,6,INTEL,1,energy,INTEL,10T,10,INTEL,10T,10,1.418371480392157,1.418371480392157,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,6,INTEL,1,edp,INTEL,20T,20,INTEL,10T,10,0.0147381635472835,0.0139652609308517,5.53446598856111,True,False,False,False,False,True
cpu_threads,CONV2D,6,INTEL,2,runtime,INTEL,20T,20,INTEL,20T,20,0.009698734764423,0.009698734764423,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,6,INTEL,2,energy,INTEL,10T,10,INTEL,10T,10,1.60342825,1.60342825,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,6,INTEL,2,edp,INTEL,20T,20,INTEL,20T,20,0.0157401577540354,0.0157401577540354,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,6,INTEL,3,runtime,INTEL,20T,20,INTEL,20T,20,0.0096999421826923,0.0096999421826923,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,6,INTEL,3,energy,INTEL,10T,10,INTEL,10T,10,1.5902253284313723,1.5902253284313723,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,6,INTEL,3,edp,INTEL,20T,20,INTEL,10T,10,0.0156355400169085,0.0156073062548269,0.1809009294788888,True,False,True,True,True,True
cpu_threads,CONV2D,6,INTEL,4,runtime,INTEL,20T,20,INTEL,20T,20,0.0097207903,0.0097207903,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,6,INTEL,4,energy,INTEL,10T,10,INTEL,10T,10,1.5926298834951456,1.5926298834951456,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,6,INTEL,4,edp,INTEL,20T,20,INTEL,20T,20,0.015477858900083,0.015477858900083,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,6,INTEL,5,runtime,INTEL,20T,20,INTEL,20T,20,0.0097673687524271,0.0097673687524271,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,6,INTEL,5,energy,INTEL,10T,10,INTEL,10T,10,1.599773608910891,1.599773608910891,0.0,True,True,True,True,True,True
cpu_threads,CONV2D,6,INTEL,5,edp,INTEL,20T,20,INTEL,20T,20,0.015705184179138,0.015705184179138,0.0,True,True,True,True,True,True
cpu_threads,GEMM,64,AMD,1,runtime,AMD,8T,8,AMD,32T,32,6.139590917182828e-06,6.1134247678547455e-06,0.4280113082550496,True,False,True,True,True,True
cpu_threads,GEMM,64,AMD,1,energy,AMD,8T,8,AMD,32T,32,0.0004466040693427,0.0004422378253389,0.9873067733304097,True,False,True,True,True,True
cpu_threads,GEMM,64,AMD,1,edp,AMD,8T,8,AMD,32T,32,2.740528250232097e-09,2.70591141429083e-09,1.2793041101953229,True,False,False,True,True,True
cpu_threads,GEMM,64,AMD,2,runtime,AMD,8T,8,AMD,1T,1,6.160477469889148e-06,6.141290389648509e-06,0.31242750339537384,True,False,True,True,True,True
cpu_threads,GEMM,64,AMD,2,energy,AMD,8T,8,AMD,1T,1,0.0004522180523704,0.0004423055151285,2.241106407868365,True,False,False,False,True,True
cpu_threads,GEMM,64,AMD,2,edp,AMD,8T,8,AMD,1T,1,2.786753236248901e-09,2.7163263941047747e-09,2.5927238455943025,True,False,False,False,True,True
cpu_threads,GEMM,64,AMD,3,runtime,AMD,8T,8,AMD,8T,8,6.116296975252062e-06,6.116296975252062e-06,0.0,True,True,True,True,True,True
cpu_threads,GEMM,64,AMD,3,energy,AMD,8T,8,AMD,8T,8,0.0004427276290864,0.0004427276290864,0.0,True,True,True,True,True,True
cpu_threads,GEMM,64,AMD,3,edp,AMD,8T,8,AMD,8T,8,2.708341072517572e-09,2.708341072517572e-09,0.0,True,True,True,True,True,True
cpu_threads,GEMM,64,AMD,4,runtime,AMD,8T,8,AMD,64T,64,6.127075280692067e-06,6.120185191980722e-06,0.11257974220082456,True,False,True,True,True,True
cpu_threads,GEMM,64,AMD,4,energy,AMD,8T,8,AMD,64T,64,0.0004459453095281,0.0004413076462025,1.0508912241851132,True,False,False,True,True,True
cpu_threads,GEMM,64,AMD,4,edp,AMD,8T,8,AMD,64T,64,2.7324931305866e-09,2.700884521930856e-09,1.1703058164496127,True,False,False,True,True,True
cpu_threads,GEMM,64,AMD,5,runtime,AMD,8T,8,AMD,64T,64,6.123876859176008e-06,6.112631039093457e-06,0.18397675257395552,True,False,True,True,True,True
cpu_threads,GEMM,64,AMD,5,energy,AMD,8T,8,AMD,64T,64,0.0004423340011605,0.0004421006123807,0.0527908745801664,True,False,True,True,True,True
cpu_threads,GEMM,64,AMD,5,edp,AMD,8T,8,AMD,64T,64,2.711457404419969e-09,2.702839226943161e-09,0.3188564599365673,True,False,True,True,True,True
cpu_threads,GEMM,64,INTEL,1,runtime,INTEL,1T,1,INTEL,10T,10,2.241896073182717e-06,2.2202337226464302e-06,0.9756788357608626,True,False,True,True,True,True
cpu_threads,GEMM,64,INTEL,1,energy,INTEL,1T,1,INTEL,16T,16,0.0001225208345019,0.0001021337789287,19.96112920430788,True,False,False,False,False,False
cpu_threads,GEMM,64,INTEL,1,edp,INTEL,1T,1,INTEL,16T,16,2.74187226915626e-10,2.3028878866323503e-10,19.06234276849068,True,False,False,False,False,False
cpu_threads,GEMM,64,INTEL,2,runtime,INTEL,16T,16,INTEL,1T,1,2.512453447111147e-06,2.291172551401459e-06,9.657976025172577,True,False,False,False,False,True
cpu_threads,GEMM,64,INTEL,2,energy,INTEL,16T,16,INTEL,1T,1,0.0001540899126827,0.0001380354596744,11.630673050366536,True,False,False,False,False,False
cpu_threads,GEMM,64,INTEL,2,edp,INTEL,16T,16,INTEL,1T,1,3.8860196260819666e-10,3.1626309937798335e-10,22.873001425865745,True,False,False,False,False,False
cpu_threads,GEMM,64,INTEL,3,runtime,INTEL,1T,1,INTEL,2T,2,2.215350190098708e-06,2.2132106011218072e-06,0.09667353734057471,True,False,True,True,True,True
cpu_threads,GEMM,64,INTEL,3,energy,INTEL,1T,1,INTEL,2T,2,0.0001110574582882,0.000110032423453,0.9315752603030081,True,False,True,True,True,True
cpu_threads,GEMM,64,INTEL,3,edp,INTEL,1T,1,INTEL,2T,2,2.4818506690621315e-10,2.4634228030416085e-10,0.7480594073323577,True,False,True,True,True,True
cpu_threads,GEMM,64,INTEL,4,runtime,INTEL,16T,16,INTEL,1T,1,2.5382000522972326e-06,2.2967681789931632e-06,10.51180852783784,True,False,False,False,False,False
cpu_threads,GEMM,64,INTEL,4,energy,INTEL,16T,16,INTEL,1T,1,0.0001524865770435,0.0001337346902838,14.021707247316595,True,False,False,False,False,False
cpu_threads,GEMM,64,INTEL,4,edp,INTEL,16T,16,INTEL,1T,1,3.9060571182828875e-10,3.0707844658023963e-10,27.200627780375154,True,False,False,False,False,False
cpu_threads,GEMM,64,INTEL,5,runtime,INTEL,1T,1,INTEL,10T,10,2.27955353191567e-06,2.234397559576809e-06,2.0209461895139835,True,False,False,False,True,True
cpu_threads,GEMM,64,INTEL,5,energy,INTEL,1T,1,INTEL,10T,10,0.0001302476983123,0.0001125906344073,15.6825334522275,True,False,False,False,False,False
cpu_threads,GEMM,64,INTEL,5,edp,INTEL,1T,1,INTEL,10T,10,2.955619710912405e-10,2.5143405610923917e-10,17.550492429247267,True,False,False,False,False,False
cpu_threads,GEMM,128,AMD,1,runtime,AMD,4T,4,AMD,4T,4,1.4477002407821068e-05,1.4477002407821068e-05,0.0,True,True,True,True,True,True
cpu_threads,GEMM,128,AMD,1,energy,AMD,4T,4,AMD,4T,4,0.0016173633779118,0.0016173633779118,0.0,True,True,True,True,True,True
cpu_threads,GEMM,128,AMD,1,edp,AMD,4T,4,AMD,4T,4,2.3414557678119856e-08,2.3414557678119856e-08,0.0,True,True,True,True,True,True
cpu_threads,GEMM,128,AMD,2,runtime,AMD,4T,4,AMD,4T,4,1.4397475029735036e-05,1.4397475029735036e-05,0.0,True,True,True,True,True,True
cpu_threads,GEMM,128,AMD,2,energy,AMD,4T,4,AMD,4T,4,0.0016181205952739,0.0016181205952739,0.0,True,True,True,True,True,True
cpu_threads,GEMM,128,AMD,2,edp,AMD,4T,4,AMD,4T,4,2.3296853064548992e-08,2.3296853064548992e-08,0.0,True,True,True,True,True,True
cpu_threads,GEMM,128,AMD,3,runtime,AMD,4T,4,AMD,4T,4,1.4749324334303142e-05,1.4749324334303142e-05,0.0,True,True,True,True,True,True
cpu_threads,GEMM,128,AMD,3,energy,AMD,4T,4,AMD,4T,4,0.0016567900562685,0.0016567900562685,0.0,True,True,True,True,True,True
cpu_threads,GEMM,128,AMD,3,edp,AMD,4T,4,AMD,4T,4,2.4435869846787992e-08,2.4435869846787992e-08,0.0,True,True,True,True,True,True
cpu_threads,GEMM,128,AMD,4,runtime,AMD,4T,4,AMD,4T,4,1.4496553961502415e-05,1.4496553961502415e-05,0.0,True,True,True,True,True,True
cpu_threads,GEMM,128,AMD,4,energy,AMD,4T,4,AMD,4T,4,0.0016335646384543,0.0016335646384543,0.0,True,True,True,True,True,True
cpu_threads,GEMM,128,AMD,4,edp,AMD,4T,4,AMD,4T,4,2.3665835219240584e-08,2.3665835219240584e-08,0.0,True,True,True,True,True,True
cpu_threads,GEMM,128,AMD,5,runtime,AMD,4T,4,AMD,4T,4,1.445189595510192e-05,1.445189595510192e-05,0.0,True,True,True,True,True,True
cpu_threads,GEMM,128,AMD,5,energy,AMD,4T,4,AMD,4T,4,0.0016263004085608,0.0016263004085608,0.0,True,True,True,True,True,True
cpu_threads,GEMM,128,AMD,5,edp,AMD,4T,4,AMD,4T,4,2.3492050405638932e-08,2.3492050405638932e-08,0.0,True,True,True,True,True,True
cpu_threads,GEMM,128,INTEL,1,runtime,INTEL,10T,10,INTEL,10T,10,1.2571068788372388e-05,1.2571068788372388e-05,0.0,True,True,True,True,True,True
cpu_threads,GEMM,128,INTEL,1,energy,INTEL,4T,4,INTEL,4T,4,0.0011992148641018,0.0011992148641018,0.0,True,True,True,True,True,True
cpu_threads,GEMM,128,INTEL,1,edp,INTEL,4T,4,INTEL,4T,4,1.5854922249645822e-08,1.5854922249645822e-08,0.0,True,True,True,True,True,True
cpu_threads,GEMM,128,INTEL,2,runtime,INTEL,8T,8,INTEL,10T,10,1.2736947063089194e-05,1.211558783888551e-05,5.12859328384716,True,False,False,False,False,True
cpu_threads,GEMM,128,INTEL,2,energy,INTEL,4T,4,INTEL,4T,4,0.0012815759990759,0.0012815759990759,0.0,True,True,True,True,True,True
cpu_threads,GEMM,128,INTEL,2,edp,INTEL,4T,4,INTEL,4T,4,1.6194992503229935e-08,1.6194992503229935e-08,0.0,True,True,True,True,True,True
cpu_threads,GEMM,128,INTEL,3,runtime,INTEL,10T,10,INTEL,10T,10,1.2399447281540193e-05,1.2399447281540193e-05,0.0,True,True,True,True,True,True
cpu_threads,GEMM,128,INTEL,3,energy,INTEL,4T,4,INTEL,4T,4,0.0011787437755706,0.0011787437755706,0.0,True,True,True,True,True,True
cpu_threads,GEMM,128,INTEL,3,edp,INTEL,4T,4,INTEL,4T,4,1.5615939517289482e-08,1.5615939517289482e-08,0.0,True,True,True,True,True,True
cpu_threads,GEMM,128,INTEL,4,runtime,INTEL,10T,10,INTEL,16T,16,1.3493028062217332e-05,1.2725080469656098e-05,6.0349134482289735,True,False,False,False,False,True
cpu_threads,GEMM,128,INTEL,4,energy,INTEL,4T,4,INTEL,4T,4,0.0012227639253655,0.0012227639253655,0.0,True,True,True,True,True,True
cpu_threads,GEMM,128,INTEL,4,edp,INTEL,4T,4,INTEL,4T,4,1.60855323067685e-08,1.60855323067685e-08,0.0,True,True,True,True,True,True
cpu_threads,GEMM,128,INTEL,5,runtime,INTEL,10T,10,INTEL,8T,8,1.2636353484216796e-05,1.2242882154565644e-05,3.213878273788806,True,False,False,False,True,True
cpu_threads,GEMM,128,INTEL,5,energy,INTEL,4T,4,INTEL,1T,1,0.0012883577477145,0.0012299173153644,4.7515740790091465,True,False,False,False,True,True
cpu_threads,GEMM,128,INTEL,5,edp,INTEL,4T,4,INTEL,4T,4,1.6493722459325036e-08,1.6493722459325036e-08,0.0,True,True,True,True,True,True
cpu_threads,GEMM,256,AMD,1,runtime,AMD,16T,16,AMD,32T,32,7.354378181818182e-05,7.234723428902403e-05,1.6538953298168124,True,False,False,True,True,True
cpu_threads,GEMM,256,AMD,1,energy,AMD,4T,4,AMD,4T,4,0.0104991572671888,0.0104991572671888,0.0,True,True,True,True,True,True
cpu_threads,GEMM,256,AMD,1,edp,AMD,16T,16,AMD,16T,16,9.103736392282446e-07,9.103736392282446e-07,0.0,True,True,True,True,True,True
cpu_threads,GEMM,256,AMD,2,runtime,AMD,16T,16,AMD,64T,64,7.063734392735529e-05,7.001337535014006e-05,0.8912133918622445,True,False,True,True,True,True
cpu_threads,GEMM,256,AMD,2,energy,AMD,4T,4,AMD,4T,4,0.0105352741694498,0.0105352741694498,0.0,True,True,True,True,True,True
cpu_threads,GEMM,256,AMD,2,edp,AMD,16T,16,AMD,16T,16,8.528004993398196e-07,8.528004993398196e-07,0.0,True,True,True,True,True,True
cpu_threads,GEMM,256,AMD,3,runtime,AMD,16T,16,AMD,16T,16,6.629204568089767e-05,6.629204568089767e-05,0.0,True,True,True,True,True,True
cpu_threads,GEMM,256,AMD,3,energy,AMD,4T,4,AMD,4T,4,0.0104193379994799,0.0104193379994799,0.0,True,True,True,True,True,True
cpu_threads,GEMM,256,AMD,3,edp,AMD,16T,16,AMD,16T,16,7.747772361597155e-07,7.747772361597155e-07,0.0,True,True,True,True,True,True
cpu_threads,GEMM,256,AMD,4,runtime,AMD,16T,16,AMD,16T,16,7.061246211320223e-05,7.061246211320223e-05,0.0,True,True,True,True,True,True
cpu_threads,GEMM,256,AMD,4,energy,AMD,4T,4,AMD,4T,4,0.0105512485516151,0.0105512485516151,0.0,True,True,True,True,True,True
cpu_threads,GEMM,256,AMD,4,edp,AMD,16T,16,AMD,16T,16,8.503873390149773e-07,8.503873390149773e-07,0.0,True,True,True,True,True,True
cpu_threads,GEMM,256,AMD,5,runtime,AMD,16T,16,AMD,64T,64,7.319306387954978e-05,7.078503881439662e-05,3.4018842194424304,True,False,False,False,True,True
cpu_threads,GEMM,256,AMD,5,energy,AMD,4T,4,AMD,4T,4,0.0104244419146183,0.0104244419146183,0.0,True,True,True,True,True,True
cpu_threads,GEMM,256,AMD,5,edp,AMD,16T,16,AMD,16T,16,9.096995386874908e-07,9.096995386874908e-07,0.0,True,True,True,True,True,True
cpu_threads,GEMM,256,INTEL,1,runtime,INTEL,8T,8,INTEL,8T,8,3.926824633522066e-05,3.926824633522066e-05,0.0,True,True,True,True,True,True
cpu_threads,GEMM,256,INTEL,1,energy,INTEL,8T,8,INTEL,8T,8,0.0052699708174978,0.0052699708174978,0.0,True,True,True,True,True,True
cpu_threads,GEMM,256,INTEL,1,edp,INTEL,8T,8,INTEL,8T,8,2.0667569777584735e-07,2.0667569777584735e-07,0.0,True,True,True,True,True,True
cpu_threads,GEMM,256,INTEL,2,runtime,INTEL,8T,8,INTEL,8T,8,3.990739521190052e-05,3.990739521190052e-05,0.0,True,True,True,True,True,True
cpu_threads,GEMM,256,INTEL,2,energy,INTEL,8T,8,INTEL,8T,8,0.0055113264120244,0.0055113264120244,0.0,True,True,True,True,True,True
cpu_threads,GEMM,256,INTEL,2,edp,INTEL,8T,8,INTEL,8T,8,2.198197987770641e-07,2.198197987770641e-07,0.0,True,True,True,True,True,True
cpu_threads,GEMM,256,INTEL,3,runtime,INTEL,8T,8,INTEL,8T,8,3.907287386012289e-05,3.907287386012289e-05,0.0,True,True,True,True,True,True
cpu_threads,GEMM,256,INTEL,3,energy,INTEL,8T,8,INTEL,8T,8,0.0050668891628507,0.0050668891628507,0.0,True,True,True,True,True,True
cpu_threads,GEMM,256,INTEL,3,edp,INTEL,8T,8,INTEL,8T,8,1.949195952357151e-07,1.949195952357151e-07,0.0,True,True,True,True,True,True
cpu_threads,GEMM,256,INTEL,4,runtime,INTEL,8T,8,INTEL,8T,8,3.99355042680999e-05,3.99355042680999e-05,0.0,True,True,True,True,True,True
cpu_threads,GEMM,256,INTEL,4,energy,INTEL,8T,8,INTEL,8T,8,0.005670509445147,0.005670509445147,0.0,True,True,True,True,True,True
cpu_threads,GEMM,256,INTEL,4,edp,INTEL,8T,8,INTEL,8T,8,2.2659570980135895e-07,2.2659570980135895e-07,0.0,True,True,True,True,True,True
cpu_threads,GEMM,256,INTEL,5,runtime,INTEL,8T,8,INTEL,8T,8,3.945221954115439e-05,3.945221954115439e-05,0.0,True,True,True,True,True,True
cpu_threads,GEMM,256,INTEL,5,energy,INTEL,8T,8,INTEL,8T,8,0.0055118539392546,0.0055118539392546,0.0,True,True,True,True,True,True
cpu_threads,GEMM,256,INTEL,5,edp,INTEL,8T,8,INTEL,8T,8,2.1684149624597985e-07,2.1684149624597985e-07,0.0,True,True,True,True,True,True
cpu_threads,GEMM,512,AMD,1,runtime,AMD,16T,16,AMD,16T,16,0.0002856098374927,0.0002856098374927,0.0,True,True,True,True,True,True
cpu_threads,GEMM,512,AMD,1,energy,AMD,16T,16,AMD,16T,16,0.0626773379280325,0.0626773379280325,0.0,True,True,True,True,True,True
cpu_threads,GEMM,512,AMD,1,edp,AMD,16T,16,AMD,16T,16,1.7894638628485288e-05,1.7894638628485288e-05,0.0,True,True,True,True,True,True
cpu_threads,GEMM,512,AMD,2,runtime,AMD,16T,16,AMD,16T,16,0.0003073389025137,0.0003073389025137,0.0,True,True,True,True,True,True
cpu_threads,GEMM,512,AMD,2,energy,AMD,16T,16,AMD,16T,16,0.0650758822808093,0.0650758822808093,0.0,True,True,True,True,True,True
cpu_threads,GEMM,512,AMD,2,edp,AMD,16T,16,AMD,16T,16,1.9991203628007385e-05,1.9991203628007385e-05,0.0,True,True,True,True,True,True
cpu_threads,GEMM,512,AMD,3,runtime,AMD,16T,16,AMD,16T,16,0.0003065232558139,0.0003065232558139,0.0,True,True,True,True,True,True
cpu_threads,GEMM,512,AMD,3,energy,AMD,16T,16,AMD,16T,16,0.0648808432497734,0.0648808432497734,0.0,True,True,True,True,True,True
cpu_threads,GEMM,512,AMD,3,edp,AMD,16T,16,AMD,16T,16,1.98758411106551e-05,1.98758411106551e-05,0.0,True,True,True,True,True,True
cpu_threads,GEMM,512,AMD,4,runtime,AMD,16T,16,AMD,16T,16,0.0003273279517286,0.0003273279517286,0.0,True,True,True,True,True,True
cpu_threads,GEMM,512,AMD,4,energy,AMD,16T,16,AMD,16T,16,0.066899805936073,0.066899805936073,0.0,True,True,True,True,True,True
cpu_threads,GEMM,512,AMD,4,edp,AMD,16T,16,AMD,16T,16,2.1888376688179148e-05,2.1888376688179148e-05,0.0,True,True,True,True,True,True
cpu_threads,GEMM,512,AMD,5,runtime,AMD,16T,16,AMD,16T,16,0.0002963063023995,0.0002963063023995,0.0,True,True,True,True,True,True
cpu_threads,GEMM,512,AMD,5,energy,AMD,16T,16,AMD,16T,16,0.0638993592078635,0.0638993592078635,0.0,True,True,True,True,True,True
cpu_threads,GEMM,512,AMD,5,edp,AMD,16T,16,AMD,16T,16,1.89337836042747e-05,1.89337836042747e-05,0.0,True,True,True,True,True,True
