workload,size,platform,configuration,threads,runtime,energy,edp,power,runtime_cv,energy_cv
GEMM,4096,INTEL,1T,1,0.66046725,40.030003,26.44128274461537,60.60238085438132,3.508677156414578,13.577225124224055
GEMM,4096,INTEL,2T,2,0.352799,30.534528833333333,10.961058618134668,85.26764939643559,3.5436150740892134,5.8184070647900645
GEMM,4096,INTEL,4T,4,0.19536975,21.451971416666662,4.210620098087015,104.69233719769434,5.120351303242314,6.2702069528238855
GEMM,4096,INTEL,8T,8,0.1094632,16.9457696,1.885881462651435,155.78198028605811,4.699716136965543,1.8424110631674029
GEMM,4096,INTEL,10T,10,0.10153,17.04769805,1.75826401362441,168.4850238739458,2.301306082657014,1.7129266615531464
GEMM,4096,INTEL,16T,16,0.1389341875,22.459014625,3.1330309153677502,162.45826745298598,2.1098972621636896,2.313059893472868
GEMM,4096,INTEL,20T,20,0.1741685,28.261025916666668,4.945549253500445,156.9116956341568,1.9552611038291103,4.057685080260307
GEMM,8192,3090,gpu_resident,-1,0.0417390208333333,13.143166666666668,0.5482763006675347,315.195922,0.0762984753558218,0.3589434259531408
GEMM,8192,5060ti,gpu_resident,-1,0.2244745,31.1611,6.9947694311,138.82007299999998,0.0010267441863771,0.3681991887833019
GEMM,8192,AMD,1T,1,8.719505,684.6218215,5954.030027757966,79.20143700085953,1.214314862696963,1.7573567575240188
GEMM,8192,AMD,2T,2,4.4124855,430.154726,1918.7605033950056,97.91969902148948,0.9847938362874704,1.136400422794016
GEMM,8192,AMD,4T,4,2.322616,301.0901345,699.2800304001055,130.1498173887294,1.1316530684066533,0.8204309606563587
GEMM,8192,AMD,8T,8,1.185703,226.735421,268.823618010392,191.04470207054567,0.7163248139578704,0.3070298118406491
GEMM,8192,AMD,10T,10,0.99992525,215.186576,214.94152472112427,216.20445403680287,0.5871518337485561,0.7843297419619587
GEMM,8192,AMD,16T,16,0.62900175,178.15545175,112.06370624726776,283.02764971025874,0.8834034106119285,0.9221664226195696
GEMM,8192,AMD,20T,20,0.55775275,158.450561,88.36234755651464,283.87690218345153,2.034276795480181,1.9565341841522608
GEMM,8192,AMD,32T,32,0.4649546666666666,132.31458633333332,61.5301658349761,284.5295479510292,2.340058570271298,2.5073607355246312
GEMM,8192,AMD,64T,64,0.4880948333333333,116.891187,57.321049020204,240.1589660384522,1.1940741423652654,0.953805684670102
GEMM,8192,INTEL,1T,1,5.1445745,338.347462,1740.6636431922643,65.50541201185831,2.905564235412029,9.291629940878757
GEMM,8192,INTEL,2T,2,2.651757,215.619504,556.0322183929879,83.53452693738168,4.006496382992959,5.487545391008798
GEMM,8192,INTEL,4T,4,1.4417645,169.3801815,251.605561394105,112.26271602885636,2.9548747767460672,6.264770517198895
GEMM,8192,INTEL,8T,8,0.867264,127.089915,109.9152517632865,146.77398899650458,5.132805222222212,2.874825722205285
GEMM,8192,INTEL,10T,10,0.755188,127.77964125,99.85258643626275,170.38554036905856,3.762680957695399,2.203729544461992
GEMM,8192,INTEL,16T,16,0.98306275,166.11906625,164.47813855235324,170.78510021017604,2.146532566088043,1.665850004092152
GEMM,8192,INTEL,20T,20,1.135975,190.343049,216.38956720886,166.50690763842306,1.6091997623102656,1.437915374111991
GEMM,16384,3090,gpu_resident,-1,0.33249425,103.623875,34.50502702403125,311.1984275,0.1846394799062651,0.4464049467358322
GEMM,16384,5060ti,gpu_resident,-1,1.79322,298.9525,536.0733924875001,166.717081,0.0020139913063696,0.615831715853744
GEMM,16384,AMD,1T,1,71.717308,5529.4109705,396554.7865618301,77.10004515266701,1.1325405261031636,0.7962317280865229
GEMM,16384,AMD,2T,2,35.620862,3498.837156,124583.26635302804,97.49810173511368,1.0613241426104252,1.6342211307488244
GEMM,16384,AMD,4T,4,18.721183,2416.817062,45257.26228688983,128.58566241286366,1.1427483107246268,0.8790662200986449
GEMM,16384,AMD,8T,8,9.5721925,1817.188549,17401.94848644137,189.81474600619333,0.8425240232698159,0.5929814092176842
GEMM,16384,AMD,10T,10,8.000629,1726.933443,13804.162851865402,215.33831237080773,0.6474518460664341,0.4148269893198876
GEMM,16384,AMD,16T,16,5.064331,1437.7523755,7280.696123772063,283.94263295453106,0.8639493924033445,0.7907219061796915
GEMM,16384,AMD,20T,20,4.466775999999999,1267.1995430000002,5660.295069622811,284.184584902773,1.0579504458469662,1.0971092553647246
GEMM,16384,AMD,32T,32,3.638703,1037.6603730000002,3775.738286032194,285.1688950059115,1.091909890417787,1.1458483336426837
GEMM,16384,AMD,64T,64,3.8223485,954.040491,3650.454205423579,249.41643262495097,1.6905805084436625,1.7987550709574789
GEMM,16384,INTEL,1T,1,40.210326,2262.0335765,92071.01963987909,56.074379101964325,1.2433439329305662,4.436475277474193
GEMM,16384,INTEL,2T,2,21.9445555,1915.1377665,41695.095138320365,86.66629115858626,1.589544013857402,5.6705176980552405
GEMM,16384,INTEL,4T,4,12.2368555,1384.446468,16661.26349129864,113.08857842095208,1.169011739947738,1.8727534013829357
GEMM,16384,INTEL,8T,8,7.072073,1081.9571905,7598.59318094877,152.19881035028442,2.6683436538411245,2.84749435508638
GEMM,16384,INTEL,10T,10,6.532229,1088.0854405,7227.848157785047,161.89787916859024,3.3357498573363142,3.180555019807575
GEMM,16384,INTEL,16T,16,8.0313155,1306.166456,10545.2633238591,163.18583393517554,2.257429394292221,2.805789801536912
GEMM,16384,INTEL,20T,20,8.894534,1469.7525855,13057.263080412253,165.26075294821055,0.980111696800027,2.366447190245575
REDUCTION,1000000,3090,gpu_resident,-1,5.658497548303753e-06,0.0012116827679173,6.8674084746508614e-09,214.1035309688126,0.4680180057200071,0.5517363573901435
REDUCTION,1000000,5060ti,gpu_resident,-1,6.147174095315372e-06,0.0004058325746143,2.502561815929421e-09,65.48561848365615,0.8080120674575985,0.8803145638996969
REDUCTION,1000000,AMD,1T,1,8.681031800898722e-05,0.0059160706749215,5.170237195764323e-07,67.95391223424244,0.3794452600354482,0.7272391938084101
REDUCTION,1000000,AMD,2T,2,5.326478480751368e-05,0.0042050797246163,2.238728484764939e-07,78.82299653697916,7.388644849001241,7.53552254075546
REDUCTION,1000000,AMD,4T,4,3.5350934171468485e-05,0.0031538506434306,1.115021470086601e-07,89.18908893572515,0.3536782986274468,0.4374200603434647
REDUCTION,1000000,AMD,8T,8,2.814334881876381e-05,0.0029015266273865,8.16586759814696e-08,103.17418411513056,1.675787247916242,1.409353700109022
REDUCTION,1000000,AMD,10T,10,2.8247823811360257e-05,0.0030439909646851,8.598612045379725e-08,107.7470581560371,2.77937924607858,2.491966654588354
REDUCTION,1000000,AMD,16T,16,3.1788553760726904e-05,0.0037753449735786,1.2045350266452993e-07,120.4397665220341,37.65936182979666,34.68253502558415
REDUCTION,1000000,AMD,20T,20,3.616795002179282e-05,0.0045926555367252,1.663038566439811e-07,128.63419885169674,40.839684091749575,38.30024465682647
REDUCTION,1000000,AMD,32T,32,5.032918202650194e-05,0.0073701348143335,3.732703105345753e-07,147.13471856623934,47.842128464669706,45.51806865178856
REDUCTION,1000000,AMD,64T,64,0.0001113619217466,0.0161962598595353,1.8036232936282016e-06,145.42077378676663,1.5786817833741913,1.3235160586053352
REDUCTION,1000000,INTEL,1T,1,0.0001464603895153,0.0077316271409749,1.1326409319978051e-06,52.77029163264764,0.0325869369863473,3.867509638677261
REDUCTION,1000000,INTEL,2T,2,8.228296997120527e-05,0.0057573638996937,4.776198642046446e-07,69.21640070736333,0.9209196050835357,3.911761647347571
REDUCTION,1000000,INTEL,4T,4,3.124603622234756e-05,0.002768624239683,8.612562038244276e-08,88.5353049902299,0.5914977696530646,1.8877720149578792
REDUCTION,1000000,INTEL,8T,8,1.6659152231845433e-05,0.0020945261461553,3.443017706522383e-08,127.17161925894294,0.9501413563918172,2.786079287734862
REDUCTION,1000000,INTEL,10T,10,1.4282895111668183e-05,0.002149620326401,3.078942018887758e-08,150.07475957866717,1.3227623044681485,4.995826469629542
REDUCTION,1000000,INTEL,16T,16,1.4006697511042376e-05,0.0018099945017497,2.535204548265791e-08,138.3770378462429,6.280969543679606,5.15162529069282
REDUCTION,1000000,INTEL,20T,20,1.1766524408740494e-05,0.0015453026383549,1.8139529036954358e-08,129.3283028785228,21.835707315174023,23.81907321750153
REDUCTION,2000000,3090,gpu_resident,-1,1.382743051332375e-05,0.0039716894787203,5.4899818786934745e-08,287.7033896302025,0.3210263282282247,0.3857585713325939
REDUCTION,2000000,5060ti,gpu_resident,-1,8.196056425240346e-06,0.0007296760128185,5.980464346876632e-09,89.02767342185064,0.0005407935497443,0.7179777235025757
REDUCTION,2000000,AMD,1T,1,0.0001743178830854,0.0118193228913571,2.0595927111495933e-06,68.04722842204325,0.3411064388843792,1.2668886005412343
REDUCTION,2000000,AMD,2T,2,9.691568328892272e-05,0.0077561011134373,7.52607628866879e-07,80.04227970598774,0.3599647936161597,2.022655918877244
REDUCTION,2000000,AMD,4T,4,5.731116443834991e-05,0.005357921853664,3.076005311670071e-07,93.59548368480117,0.2210259959231611,0.4004920418924275
REDUCTION,2000000,AMD,8T,8,3.992728712871288e-05,0.0045370924150823,1.8123030573981817e-07,113.74271103107849,1.0270034765227032,0.7969344283687152
REDUCTION,2000000,AMD,10T,10,3.795804026645826e-05,0.0045667839678463,1.7334616973972586e-07,120.45808021090166,0.7293788534454196,0.8137908579773782
REDUCTION,2000000,AMD,16T,16,3.9195743932465706e-05,0.0051504354750459,2.018751500205865e-07,131.88493269104578,1.5139386909265964,1.3232525366131531
REDUCTION,2000000,AMD,20T,20,4.187089083006288e-05,0.0057540426686706,2.409974783201638e-07,137.22654824162123,36.17952018849921,31.814030525191296
REDUCTION,2000000,AMD,32T,32,5.365562058420331e-05,0.0082160766004883,4.406334804752772e-07,153.65406309499718,44.639168953971634,40.70974473749227
REDUCTION,2000000,AMD,64T,64,0.0001131185950872,0.0169242433033233,1.9144466253858844e-06,149.43662120293862,0.5574690029067771,0.433110077398449
REDUCTION,2000000,INTEL,1T,1,0.0002980777248362,0.0155824008338296,4.6447665880336335e-06,52.27681782336792,0.1190567919308017,2.897163327356038
REDUCTION,2000000,INTEL,2T,2,0.000165029646902,0.0115836089166666,1.930207643407161e-06,69.47556784924919,0.5561462328600933,2.561733334083886
REDUCTION,2000000,INTEL,4T,4,7.990370636632319e-05,0.0074874711409923,5.936616095815927e-07,95.19815493793688,3.6547613873949536,7.170920595795324
REDUCTION,2000000,INTEL,8T,8,3.272717167424069e-05,0.0046300725635073,1.5152917965009505e-07,141.49432410153554,1.102646322206509,6.572590987105428
REDUCTION,2000000,INTEL,10T,10,2.5915628231644263e-05,0.0041927107834197,1.094280801741649e-07,159.9974750156797,1.5215559897679014,5.140751211876495
REDUCTION,2000000,INTEL,16T,16,3.676314923189466e-05,0.0050328793840729,1.84975213561672e-07,140.4383143138071,17.199381076087775,13.979510818999955
REDUCTION,2000000,INTEL,20T,20,2.721409771343971e-05,0.0038754635983361,1.0546724504999729e-07,137.19861124127954,11.3395645051365,11.472988801454653
REDUCTION,4000000,3090,gpu_resident,-1,2.284362476016446e-05,0.0072513939033864,1.6571425615141264e-07,317.3075097363793,0.1019471099752279,0.9482738468472162
REDUCTION,4000000,5060ti,gpu_resident,-1,1.228461746965751e-05,0.0010193909390201,1.2522827737896893e-08,82.98100744883345,0.0006731382627804,0.201389277005335
REDUCTION,4000000,AMD,1T,1,0.0006217565789473,0.0425067077205882,2.6242193397576176e-05,68.66345946548907,3.01200747743825,3.020793607089211
REDUCTION,4000000,AMD,2T,2,0.000187820745964,0.0152098996636771,2.883822839073249e-06,80.9661319648368,1.2952311979057722,0.7949598698376787
REDUCTION,4000000,AMD,4T,4,0.0001015551563606,0.0099618066227211,1.0125033938255289e-06,98.58231378479152,0.0946456821532833,1.3938791017854977
REDUCTION,4000000,AMD,8T,8,5.3366081362163206e-05,0.0066954178638804,3.573082144775224e-07,125.66774069694142,13.15786896973167,9.843108195968382
REDUCTION,4000000,AMD,10T,10,5.630532660499019e-05,0.0074426047378749,4.1905829055789363e-07,132.10082838634102,14.605527109652714,11.206562934893409
REDUCTION,4000000,AMD,16T,16,5.096557136347527e-05,0.0076525984760265,3.900190537459507e-07,149.94603569588102,23.96948200548988,17.995817886224266
REDUCTION,4000000,AMD,20T,20,5.040276333382856e-05,0.0079647874263358,4.014472956538568e-07,158.0091904529931,29.014107935062857,22.14424782198513
REDUCTION,4000000,AMD,32T,32,6.170787612777371e-05,0.0104366040599853,6.44020670528193e-07,170.27212030840664,39.82628149074196,33.34917118557078
REDUCTION,4000000,AMD,64T,64,1.6054006703229737e-05,0.003917191179159,6.288661344805098e-08,244.05461645607005,104.54728711895017,87.86379355547595
REDUCTION,4000000,INTEL,1T,1,0.0006711426657736,0.0346551537414965,2.320131010433872e-05,50.76754591162816,1.5061204087424005,7.150971968210568
REDUCTION,4000000,INTEL,2T,2,0.0003774283829626,0.0257200961610839,9.64345274290556e-06,67.98557430586719,1.0894333511163934,3.071526755892781
REDUCTION,4000000,INTEL,4T,4,0.0001881552789217,0.0174609873167981,3.2803478849450904e-06,92.88846258157358,1.0543348741196457,3.9305265591280873
REDUCTION,4000000,INTEL,8T,8,0.0001167009400023,0.0165989606628921,1.8776834713631613e-06,140.31848110967798,1.6980116279860828,2.4777343560435154
REDUCTION,4000000,INTEL,10T,10,0.000109699770316,0.0177628872908235,1.9485846559523333e-06,164.21567573409732,2.022993381094117,5.55721333548397
REDUCTION,4000000,INTEL,16T,16,0.0001161608529377,0.0153404463244541,1.773224080014702e-06,133.7663748463258,1.012443027647354,2.2877137525046543
REDUCTION,4000000,INTEL,20T,20,0.0001202804688434,0.0161959582458595,1.8952312376107148e-06,139.73370944439318,6.992647048501,11.363854760195585
REDUCTION,8000000,3090,gpu_resident,-1,4.117687697628459e-05,0.0138155489687538,5.687821407749438e-07,335.56514479766827,0.1039662362412477,1.2606728050938032
REDUCTION,8000000,5060ti,gpu_resident,-1,2.0508436181337272e-05,0.0018198622132004,3.7322528058247615e-08,88.74547345929597,0.0852610487775965,1.2346462736036488
REDUCTION,8000000,AMD,1T,1,0.0016982568259385,0.1203413565436241,0.0002057021439586,71.25624768924054,0.5652584197699454,0.9044799986647638
REDUCTION,8000000,AMD,2T,2,0.0006623097432521,0.0517301468531468,3.3159201447470154e-05,77.59128176582664,1.7261919468060576,3.354261416014006
REDUCTION,8000000,AMD,4T,4,0.0001917896405919,0.0189955264932562,3.6383069304532527e-06,98.82624811037816,1.191464495406646,0.4608489911267064
REDUCTION,8000000,AMD,8T,8,0.0001076157060675,0.0138663881336284,1.4932005960024735e-06,129.1548471371305,6.389527742101881,4.817069809798912
REDUCTION,8000000,AMD,10T,10,9.19757388822392e-05,0.0130663240953871,1.2017848131480344e-06,141.81873448115908,0.4381859896971301,0.3495551176350466
REDUCTION,8000000,AMD,16T,16,7.30378000716589e-05,0.0123170325229489,8.994104124827375e-07,168.87293369495274,1.10164632397309,0.5908043745125184
REDUCTION,8000000,AMD,20T,20,6.938635129632144e-05,0.0124817435523279,8.660626429124188e-07,180.1485955487489,20.39681644637685,13.841128207090827
REDUCTION,8000000,AMD,32T,32,7.395813902652288e-05,0.0146010832483241,1.079868944817388e-06,197.450057657297,0.848079123503038,0.6194546832100002
REDUCTION,8000000,AMD,64T,64,0.0001208306989813,0.0219441660227139,2.6515289190862147e-06,181.88517819165023,65.37157643424433,53.03646965897166
REDUCTION,8000000,INTEL,1T,1,0.0016458710217755,0.0833924401349072,0.0001355784588377,51.06867490938707,0.7650886004686066,6.143899735787926
REDUCTION,8000000,INTEL,2T,2,0.0008833936170212,0.0596880574057843,5.228336415976434e-05,67.56508712408774,0.5854569194073287,2.486800299382549
REDUCTION,8000000,INTEL,4T,4,0.0005387305825242,0.0468074038668098,2.521029929644836e-05,86.87843407128013,0.4446668692571712,2.54906830070788
REDUCTION,8000000,INTEL,8T,8,0.0004597083906464,0.0562434727189362,2.5855596327986864e-05,122.40243205015474,0.2992686980262051,2.250942296962184
REDUCTION,8000000,INTEL,10T,10,0.0004302998285469,0.0610045733730327,2.6286141079033644e-05,142.60863770972884,0.5154369622427817,8.461956485784906
REDUCTION,8000000,INTEL,16T,16,0.0004301337907375,0.0521647459262435,2.242530439553162e-05,121.38087668474046,0.3194435019772174,5.354913410649856
REDUCTION,8000000,INTEL,20T,20,0.0004587639396709,0.0572232738041002,2.6241380202022187e-05,125.07617194961722,0.5357722300083797,2.466200326510596
REDUCTION,16000000,3090,gpu_resident,-1,7.689482427341227e-05,0.0265895533861173,2.044118833047e-06,345.8734590417281,0.0193645167879873,0.5667303663689198
REDUCTION,16000000,5060ti,gpu_resident,-1,0.0001578432249814,0.0134059067972692,2.1161634512469065e-06,84.92620203214521,0.0208127962851312,3.1899011704894185
REDUCTION,16000000,AMD,1T,1,0.0034272525597269,0.2435658513513513,0.0008283728090203,71.55691068204548,0.5012245581531957,1.6599889008607922
REDUCTION,16000000,AMD,2T,2,0.0020083173652694,0.1565199760479041,0.0003146442037465,77.99917477476532,0.3601951863383493,2.4442077766200816
REDUCTION,16000000,AMD,4T,4,0.0007320166795965,0.0674676875,5.071347908912104e-05,91.07190450312204,2.883838782623048,7.217019079144774
REDUCTION,16000000,AMD,8T,8,0.0002017037405491,0.0266837115996816,5.382204441389187e-06,134.04416245207392,4.992557337164015,4.719924748558138
REDUCTION,16000000,AMD,10T,10,0.0002047739726027,0.0285077625935666,5.798937127526214e-06,140.04294647859558,3.9121580345603455,6.876749058679496
REDUCTION,16000000,AMD,16T,16,0.0001201863269185,0.022058575147232,2.6511354461730844e-06,183.02017174190183,0.5441935702662557,0.4030139932216585
REDUCTION,16000000,AMD,20T,20,0.0001255668597485,0.0235109382548681,2.9521946864046665e-06,186.98655309217585,2.773760338950817,1.5140959573209862
REDUCTION,16000000,AMD,32T,32,9.750555344598444e-05,0.0223916994480921,2.1808245355421906e-06,230.04374871754032,0.3360166174402935,0.2474390003249186
REDUCTION,16000000,AMD,64T,64,0.000135100212089,0.028805914766702,3.891685194399097e-06,213.1507972438776,38.73361645581739,33.39396192726508
REDUCTION,16000000,INTEL,1T,1,0.003740904494382,0.190956257518797,0.0007131010178805,50.7020661831689,0.3647584874068664,2.523688304508794
REDUCTION,16000000,INTEL,2T,2,0.0020394061224489,0.1362315616016427,0.0002784646501049,66.01030602922299,0.5319139622537595,1.992429165175576
REDUCTION,16000000,INTEL,4T,4,0.0013606474184782,0.1151314966532797,0.0001545590251892,84.47551486110957,0.7489724450703774,7.469772629544563
REDUCTION,16000000,INTEL,8T,8,0.0012906685971685,0.1515380431145431,0.0001955853935243,117.47838782755406,0.1166057530340675,2.507877123569081
REDUCTION,16000000,INTEL,10T,10,0.0013163149606299,0.175891656167979,0.0002315288184638,133.73105503472232,0.1427604506013555,5.461795212057502
REDUCTION,16000000,INTEL,16T,16,0.0013282476821192,0.1672605079575596,0.0002221444704052,125.8802550454336,0.1725071925924983,3.7718181425212496
REDUCTION,16000000,INTEL,20T,20,0.0013473089812332,0.1849413270777479,0.0002493242124996,137.18191535158408,0.1481567216715997,3.721462151854442
REDUCTION,32000000,3090,gpu_resident,-1,0.0001487715977242,0.0519617843866171,7.727762971647691e-06,349.1911209809008,0.0245832641038227,0.6640537611884987
REDUCTION,32000000,5060ti,gpu_resident,-1,0.0003079890601908,0.0257298337438423,7.924159228116046e-06,83.5439007821953,0.020141629407503,0.3347727744343087
REDUCTION,32000000,AMD,1T,1,0.0068613027210884,0.4913248809523809,0.003371128742617,71.49237699183628,0.5171921750312685,2.981513474501582
REDUCTION,32000000,AMD,2T,2,0.004012402,0.3152640179282868,0.0012659859970931,78.55004880537976,0.2538878380130862,3.0525478833101536
REDUCTION,32000000,AMD,4T,4,0.00270875606469,0.2424830080645161,0.0006561130653815,89.53410843456933,0.4501594027931661,2.059317156845692
REDUCTION,32000000,AMD,8T,8,0.0008772421465968,0.1029539803664921,9.031557073738633e-05,117.3056785856826,2.751952426420208,6.274402166187143
REDUCTION,32000000,AMD,10T,10,0.0011428409350057,0.1331309066059225,0.0001518408785801,116.6538785557734,0.618503190084339,3.9553154428429096
REDUCTION,32000000,AMD,16T,16,0.0006795687669376,0.0938094071856287,6.425395364975012e-05,140.2248685698344,2.331676574305113,3.0868469485517367
REDUCTION,32000000,AMD,20T,20,0.0014184262411347,0.168899593877551,0.0002301916479281,122.22535565565954,1.7408501823057574,3.428954739449966
REDUCTION,32000000,AMD,32T,32,0.0005241095461658,0.0899027944705268,4.7118912808985e-05,171.3972062534755,3.2433700075656198,2.715322085602217
REDUCTION,32000000,AMD,64T,64,0.0006126756674757,0.1077998067354369,6.604631854538526e-05,175.91218522617993,11.989701592191878,8.761248675557566
REDUCTION,32000000,INTEL,1T,1,0.0078355507812499,0.4000200813953488,0.0031160556538167,51.279168154091465,0.6357148178570927,2.80248250552308
REDUCTION,32000000,INTEL,2T,2,0.0043583493449781,0.2855206731601731,0.0012528660928711,65.44448110237397,0.5521252130354077,8.947921374639641
REDUCTION,32000000,INTEL,4T,4,0.0030085677710843,0.2542132575301205,0.0007651708024782,84.32594036242953,0.2923516467637044,3.787523249828665
REDUCTION,32000000,INTEL,8T,8,0.0029181511627906,0.3305836584302325,0.0009648016692415,113.36403992222677,0.0576467164897078,1.5310393539904277
REDUCTION,32000000,INTEL,10T,10,0.0030050224550898,0.3998145194610778,0.0012017652358098,133.01304618613992,0.0692241778804973,8.51629418483454
REDUCTION,32000000,INTEL,16T,16,0.0030900679012345,0.3961130184615384,0.0012239386464607,128.09619284673548,0.0413508863552739,7.336511300827025
REDUCTION,32000000,INTEL,20T,20,0.0030573799392097,0.4263591580547112,0.0013049169126214,139.23390565356056,0.1500529660167975,3.862632502028181
REDUCTION,64000000,3090,gpu_resident,-1,0.0002925112850248,0.1034283625730994,3.0250734289870027e-05,353.62212430792965,0.0134635069716936,0.5438213370806214
REDUCTION,64000000,5060ti,gpu_resident,-1,0.0006085138339416,0.0510550486618004,3.106664062597086e-05,83.90311594541261,0.0361390078496349,1.6883341679399058
REDUCTION,64000000,AMD,1T,1,0.0136037702702702,0.9701356013513514,0.0131975018517942,71.14238321876647,0.5650022749268899,2.0069685580691288
REDUCTION,64000000,AMD,2T,2,0.007964968503937,0.6273462440944881,0.0049963760810825,78.76239569306418,0.1547622087745388,0.8638199554775546
REDUCTION,64000000,AMD,4T,4,0.0053949705882352,0.4779265810810811,0.0025911797114211,88.54279083357471,0.2494147548381421,1.293974264735381
REDUCTION,64000000,AMD,8T,8,0.0046495347222222,0.5710911139534883,0.0026485051442155,122.33517020284684,0.2519176901814994,6.216075467320181
REDUCTION,64000000,AMD,10T,10,0.0044621311111111,0.5168047666666666,0.0023010112070113,116.05828103805273,0.2054524021208001,6.524166419728974
REDUCTION,64000000,AMD,16T,16,0.0044675977777777,0.5317222444444444,0.0023755211176749,119.00937355068946,0.5999834262562831,3.1236622376836927
REDUCTION,64000000,AMD,20T,20,0.0049268431372549,0.5909260461165049,0.00289563735392,121.10806116201306,0.5206536299155802,3.1881037207578204
REDUCTION,64000000,AMD,32T,32,0.0045240788288288,0.6513359774774774,0.0029498448970244,143.89789889520347,0.189956442226389,0.2021545510599123
REDUCTION,64000000,AMD,64T,64,0.0047706682464454,0.7522755047169811,0.0035898124501881,157.78687863473658,0.0382335690801196,0.2275640877007082
REDUCTION,64000000,INTEL,1T,1,0.0159650079365079,0.8184992142857143,0.0130521067762499,51.197303902636,0.0758755606126979,8.532834869169012
REDUCTION,64000000,INTEL,2T,2,0.0089063539823008,0.5904534026548673,0.0052936683129381,66.30607397198179,0.4683494109239649,8.425468345525873
REDUCTION,64000000,INTEL,4T,4,0.0062644937499999,0.514445896875,0.0032227431056865,82.11587562347637,0.1270294214427355,2.115310202693812
REDUCTION,64000000,INTEL,8T,8,0.0061814104938271,0.7037822239263803,0.0043381416932175,114.16910646579646,0.1413754044180845,3.343499182586948
REDUCTION,64000000,INTEL,10T,10,0.0063854363057324,0.8490889840764332,0.0054211546405083,132.95354109737613,0.0553847772796242,7.26761341392011
REDUCTION,64000000,INTEL,16T,16,0.0063741582278481,0.7963707721518987,0.005074028491713,124.53456038406546,0.1547442931702564,5.790500198838144
REDUCTION,64000000,INTEL,20T,20,0.0064496666666666,0.8908645128205128,0.0057538540401695,137.8673336508591,0.0695360613713518,7.5545675209846435
REDUCTION,128000000,3090,gpu_resident,-1,0.0005799773257971,0.2053828985507246,0.0001191174242659,354.11402534202864,0.040465113696299,0.5236230388606391
REDUCTION,128000000,5060ti,gpu_resident,-1,0.0012090710458937,0.1017971014492753,0.0001230780165792,84.19651844569648,0.0018914268184428,0.6019138419985044
REDUCTION,128000000,AMD,1T,1,0.0273416621621621,1.890911148648649,0.0517006538050172,69.24292859483569,0.2992511437969726,2.501083772096183
REDUCTION,128000000,AMD,2T,2,0.0157657187499999,1.299575109375,0.0204887356689066,82.40562431374023,0.2296784883031423,3.296504926278839
REDUCTION,128000000,AMD,4T,4,0.0105542315789473,0.9306546354166668,0.0098235166655256,88.49211222470103,0.3879665621889874,0.8707748322036014
REDUCTION,128000000,AMD,8T,8,0.0093861308411214,0.9976757009345796,0.0093643146659794,106.27458006687336,0.1263343744061353,7.95480215998373
REDUCTION,128000000,AMD,10T,10,0.0094678679245283,1.091855141509434,0.0103280225918609,115.24642555531676,0.1040775947302404,8.762118088557363
REDUCTION,128000000,AMD,16T,16,0.0091114272727272,1.1677849045454545,0.0106391362215404,128.10838581175148,0.1598694369677374,4.258383578100253
REDUCTION,128000000,AMD,20T,20,0.0103709793814432,1.248094412371134,0.0129439614167954,120.34600752408684,0.2549258665127163,1.2068642352222316
REDUCTION,128000000,AMD,32T,32,0.0093036851851851,1.340121226851852,0.0124697076450152,143.90388519014076,0.1707515891492056,0.2181770093641497
REDUCTION,128000000,AMD,64T,64,0.0096810673076923,1.5283930528846152,0.0148140598857369,157.74429379356255,0.0550162507543419,0.1683707736326801
REDUCTION,128000000,INTEL,1T,1,0.032047140625,1.633364296875,0.0523446553138073,51.13037184513311,0.18648345559149,1.78233254330664
REDUCTION,128000000,INTEL,2T,2,0.0179957857142857,1.1676164464285714,0.0210121753664043,64.88821332496377,0.4678332542951666,5.040618868588688
REDUCTION,128000000,INTEL,4T,4,0.0128203333333333,1.0599021153846155,0.0135882984199358,82.70628021313388,0.0992073004625676,7.293407987142829
REDUCTION,128000000,INTEL,8T,8,0.012714582278481,1.4511283797468355,0.0184449713824727,114.10060489044564,0.0456242454333298,4.766943325452518
REDUCTION,128000000,INTEL,10T,10,0.0129985897435897,1.7107715384615385,0.0222358517695116,131.62409531462478,0.0148037948041637,2.101823261945384
REDUCTION,128000000,INTEL,16T,16,0.0130010448717948,1.5986850576923075,0.0207845761709255,122.95629230165476,0.0893441704114088,6.27615423755627
REDUCTION,128000000,INTEL,20T,20,0.013108487012987,1.7878162142857144,0.02343676137378,136.3318624695277,0.0049795444493776,5.285829334183776
REDUCTION,256000000,3090,gpu_resident,-1,0.0011548805571593,0.4099105080831409,0.0004734121106324,354.9296864898964,0.0269745505748409,0.408348320984421
REDUCTION,256000000,5060ti,gpu_resident,-1,0.0024108137458033,0.2025132211538461,0.0004882656682292,83.99290861668666,0.0122519828828529,0.471479757129271
REDUCTION,256000000,AMD,1T,1,0.0541022894736842,3.773802078947369,0.2018924181901347,69.39660838594489,1.056633459426154,2.4072290378746453
REDUCTION,256000000,AMD,2T,2,0.0312111818181818,2.462773666666666,0.0768660766873635,78.9585353692253,0.4504905048044474,0.8674063129011884
REDUCTION,256000000,AMD,4T,4,0.0206150714285714,1.8167373775510205,0.0376029089973877,88.23957941031068,0.3295573631151191,0.5845811799532152
REDUCTION,256000000,AMD,8T,8,0.0185243727272727,1.8764124727272729,0.0347513235179512,101.27634047440836,0.1648113932736033,8.933865855872918
